GeographyKey;CustomerAlternateKey
545;AW00026239
632;AW00026240
352;AW00026241
63;AW00026242
542;AW00026243
641;AW00026244
300;AW00026245
302;AW00026246
307;AW00026247
542;AW00026248
641;AW00026249
553;AW00026250
300;AW00026251
336;AW00026252
548;AW00026253
536;AW00026254
543;AW00026255
607;AW00026256
302;AW00026257
547;AW00026258
634;AW00026259
641;AW00026260
553;AW00026261
626;AW00026262
547;AW00026263
383;AW00026264
536;AW00026265
609;AW00026266
337;AW00026267
299;AW00026268
51;AW00026269
64;AW00026270
359;AW00026271
648;AW00026272
612;AW00026273
642;AW00026274
648;AW00026275
536;AW00026276
623;AW00026277
607;AW00026278
54;AW00026279
312;AW00026280
383;AW00026281
612;AW00026282
385;AW00026283
616;AW00026284
618;AW00026285
369;AW00026286
543;AW00026287
301;AW00026288
302;AW00026289
383;AW00026290
337;AW00026291
609;AW00026292
611;AW00026293
51;AW00026294
611;AW00026295
618;AW00026296
543;AW00026297
627;AW00026298
642;AW00026299
298;AW00026300
334;AW00026301
314;AW00026302
298;AW00026303
609;AW00026304
543;AW00026305
322;AW00026306
310;AW00026307
644;AW00026308
315;AW00026309
54;AW00026310
609;AW00026311
632;AW00026312
335;AW00026313
369;AW00026314
361;AW00026315
59;AW00026316
634;AW00026317
62;AW00026318
368;AW00026319
338;AW00026320
43;AW00026321
618;AW00026322
536;AW00026323
634;AW00026324
641;AW00026325
307;AW00026326
315;AW00026327
355;AW00026328
322;AW00026329
611;AW00026330
611;AW00026331
543;AW00026332
547;AW00026333
298;AW00026334
301;AW00026335
315;AW00026336
611;AW00026337
348;AW00026338
644;AW00026339
631;AW00026340
632;AW00026341
343;AW00026342
641;AW00026343
338;AW00026344
345;AW00026345
300;AW00026346
611;AW00026347
53;AW00026348
641;AW00026349
54;AW00026350
348;AW00026351
115;AW00026352
118;AW00026353
150;AW00026354
211;AW00026355
279;AW00026356
202;AW00026357
160;AW00026358
267;AW00026359
230;AW00026360
249;AW00026361
171;AW00026362
115;AW00026363
265;AW00026364
183;AW00026365
123;AW00026366
204;AW00026367
220;AW00026368
218;AW00026369
155;AW00026370
223;AW00026371
270;AW00026372
59;AW00026373
36;AW00026374
32;AW00026375
343;AW00026376
49;AW00026377
151;AW00026378
243;AW00026379
226;AW00026380
131;AW00026381
145;AW00026382
194;AW00026383
195;AW00026384
115;AW00026385
261;AW00026386
273;AW00026387
226;AW00026388
202;AW00026389
254;AW00026390
211;AW00026391
134;AW00026392
160;AW00026393
217;AW00026394
173;AW00026395
176;AW00026396
263;AW00026397
279;AW00026398
175;AW00026399
237;AW00026400
237;AW00026401
186;AW00026402
158;AW00026403
270;AW00026404
204;AW00026405
189;AW00026406
234;AW00026407
249;AW00026408
258;AW00026409
208;AW00026410
232;AW00026411
211;AW00026412
210;AW00026413
159;AW00026414
132;AW00026415
245;AW00026416
263;AW00026417
202;AW00026418
163;AW00026419
176;AW00026420
21;AW00026421
40;AW00026422
33;AW00026423
33;AW00026424
5;AW00026425
28;AW00026426
37;AW00026427
33;AW00026428
28;AW00026429
30;AW00026430
5;AW00026431
25;AW00026432
15;AW00026433
18;AW00026434
32;AW00026435
32;AW00026436
26;AW00026437
7;AW00026438
21;AW00026439
35;AW00026440
26;AW00026441
8;AW00026442
27;AW00026443
11;AW00026444
21;AW00026445
9;AW00026446
26;AW00026447
611;AW00026448
60;AW00026449
548;AW00026450
641;AW00026451
383;AW00026452
546;AW00026453
634;AW00026454
623;AW00026455
60;AW00026456
553;AW00026457
314;AW00026458
632;AW00026459
552;AW00026460
59;AW00026461
609;AW00026462
609;AW00026463
631;AW00026464
336;AW00026465
536;AW00026466
339;AW00026467
345;AW00026468
299;AW00026469
339;AW00026470
358;AW00026471
372;AW00026472
548;AW00026473
60;AW00026474
345;AW00026475
315;AW00026476
302;AW00026477
314;AW00026478
310;AW00026479
347;AW00026480
331;AW00026481
62;AW00026482
315;AW00026483
298;AW00026484
635;AW00026485
338;AW00026486
536;AW00026487
49;AW00026488
300;AW00026489
385;AW00026490
609;AW00026491
310;AW00026492
609;AW00026493
312;AW00026494
49;AW00026495
70;AW00026496
618;AW00026497
635;AW00026498
298;AW00026499
300;AW00026500
310;AW00026501
311;AW00026502
55;AW00026503
62;AW00026504
62;AW00026505
607;AW00026506
612;AW00026507
618;AW00026508
642;AW00026509
335;AW00026510
385;AW00026511
52;AW00026512
609;AW00026513
326;AW00026514
326;AW00026515
329;AW00026516
329;AW00026517
337;AW00026518
374;AW00026519
614;AW00026520
633;AW00026521
641;AW00026522
299;AW00026523
329;AW00026524
383;AW00026525
334;AW00026526
43;AW00026527
614;AW00026528
69;AW00026529
542;AW00026530
302;AW00026531
311;AW00026532
52;AW00026533
348;AW00026534
632;AW00026535
325;AW00026536
644;AW00026537
298;AW00026538
302;AW00026539
310;AW00026540
311;AW00026541
607;AW00026542
21;AW00026543
614;AW00026544
315;AW00026545
329;AW00026546
7;AW00026547
7;AW00026548
15;AW00026549
612;AW00026550
545;AW00026551
631;AW00026552
634;AW00026553
301;AW00026554
345;AW00026555
539;AW00026556
312;AW00026557
28;AW00026558
3;AW00026559
10;AW00026560
32;AW00026561
2;AW00026562
40;AW00026563
32;AW00026564
2;AW00026565
39;AW00026566
6;AW00026567
38;AW00026568
25;AW00026569
18;AW00026570
22;AW00026571
66;AW00026572
641;AW00026573
300;AW00026574
302;AW00026575
335;AW00026576
339;AW00026577
339;AW00026578
369;AW00026579
548;AW00026580
609;AW00026581
49;AW00026582
369;AW00026583
644;AW00026584
10;AW00026585
611;AW00026586
13;AW00026587
30;AW00026588
13;AW00026589
3;AW00026590
34;AW00026591
39;AW00026592
329;AW00026593
348;AW00026594
623;AW00026595
343;AW00026596
648;AW00026597
642;AW00026598
385;AW00026599
355;AW00026600
347;AW00026601
335;AW00026602
302;AW00026603
359;AW00026604
338;AW00026605
633;AW00026606
299;AW00026607
300;AW00026608
536;AW00026609
345;AW00026610
311;AW00026611
299;AW00026612
302;AW00026613
637;AW00026614
60;AW00026615
536;AW00026616
369;AW00026617
368;AW00026618
631;AW00026619
63;AW00026620
536;AW00026621
614;AW00026622
618;AW00026623
637;AW00026624
553;AW00026625
302;AW00026626
312;AW00026627
641;AW00026628
53;AW00026629
64;AW00026630
345;AW00026631
609;AW00026632
338;AW00026633
347;AW00026634
326;AW00026635
539;AW00026636
316;AW00026637
642;AW00026638
311;AW00026639
49;AW00026640
298;AW00026641
552;AW00026642
66;AW00026643
632;AW00026644
311;AW00026645
348;AW00026646
368;AW00026647
300;AW00026648
311;AW00026649
336;AW00026650
39;AW00026651
36;AW00026652
2;AW00026653
32;AW00026654
27;AW00026655
23;AW00026656
39;AW00026657
32;AW00026658
24;AW00026659
22;AW00026660
14;AW00026661
40;AW00026662
30;AW00026663
8;AW00026664
3;AW00026665
31;AW00026666
36;AW00026667
6;AW00026668
24;AW00026669
34;AW00026670
26;AW00026671
12;AW00026672
40;AW00026673
307;AW00026674
358;AW00026675
335;AW00026676
338;AW00026677
54;AW00026678
635;AW00026679
627;AW00026680
337;AW00026681
54;AW00026682
68;AW00026683
299;AW00026684
345;AW00026685
50;AW00026686
609;AW00026687
611;AW00026688
299;AW00026689
301;AW00026690
301;AW00026691
60;AW00026692
68;AW00026693
609;AW00026694
336;AW00026695
609;AW00026696
300;AW00026697
329;AW00026698
49;AW00026699
50;AW00026700
63;AW00026701
609;AW00026702
546;AW00026703
300;AW00026704
361;AW00026705
68;AW00026706
300;AW00026707
307;AW00026708
331;AW00026709
361;AW00026710
301;AW00026711
359;AW00026712
312;AW00026713
607;AW00026714
348;AW00026715
59;AW00026716
536;AW00026717
337;AW00026718
536;AW00026719
637;AW00026720
299;AW00026721
315;AW00026722
372;AW00026723
548;AW00026724
633;AW00026725
614;AW00026726
545;AW00026727
368;AW00026728
612;AW00026729
50;AW00026730
343;AW00026731
358;AW00026732
609;AW00026733
618;AW00026734
623;AW00026735
298;AW00026736
648;AW00026737
352;AW00026738
10;AW00026739
23;AW00026740
5;AW00026741
34;AW00026742
17;AW00026743
21;AW00026744
30;AW00026745
20;AW00026746
12;AW00026747
28;AW00026748
25;AW00026749
6;AW00026750
19;AW00026751
30;AW00026752
2;AW00026753
36;AW00026754
13;AW00026755
27;AW00026756
33;AW00026757
8;AW00026758
21;AW00026759
40;AW00026760
23;AW00026761
38;AW00026762
4;AW00026763
4;AW00026764
8;AW00026765
13;AW00026766
14;AW00026767
11;AW00026768
17;AW00026769
22;AW00026770
34;AW00026771
9;AW00026772
38;AW00026773
34;AW00026774
383;AW00026775
299;AW00026776
369;AW00026777
641;AW00026778
347;AW00026779
326;AW00026780
634;AW00026781
69;AW00026782
644;AW00026783
19;AW00026784
32;AW00026785
314;AW00026786
609;AW00026787
307;AW00026788
55;AW00026789
368;AW00026790
573;AW00026791
299;AW00026792
374;AW00026793
536;AW00026794
19;AW00026795
12;AW00026796
22;AW00026797
637;AW00026798
312;AW00026799
315;AW00026800
385;AW00026801
63;AW00026802
338;AW00026803
372;AW00026804
335;AW00026805
68;AW00026806
335;AW00026807
614;AW00026808
355;AW00026809
54;AW00026810
301;AW00026811
352;AW00026812
307;AW00026813
644;AW00026814
543;AW00026815
206;AW00026816
236;AW00026817
131;AW00026818
175;AW00026819
257;AW00026820
155;AW00026821
158;AW00026822
115;AW00026823
249;AW00026824
132;AW00026825
138;AW00026826
198;AW00026827
209;AW00026828
155;AW00026829
273;AW00026830
174;AW00026831
118;AW00026832
238;AW00026833
231;AW00026834
224;AW00026835
267;AW00026836
244;AW00026837
187;AW00026838
209;AW00026839
209;AW00026840
205;AW00026841
243;AW00026842
160;AW00026843
236;AW00026844
174;AW00026845
240;AW00026846
157;AW00026847
241;AW00026848
252;AW00026849
232;AW00026850
155;AW00026851
174;AW00026852
207;AW00026853
187;AW00026854
222;AW00026855
221;AW00026856
166;AW00026857
271;AW00026858
226;AW00026859
237;AW00026860
190;AW00026861
127;AW00026862
256;AW00026863
146;AW00026864
248;AW00026865
269;AW00026866
176;AW00026867
253;AW00026868
269;AW00026869
271;AW00026870
223;AW00026871
117;AW00026872
165;AW00026873
118;AW00026874
134;AW00026875
260;AW00026876
265;AW00026877
120;AW00026878
167;AW00026879
128;AW00026880
221;AW00026881
211;AW00026882
190;AW00026883
120;AW00026884
264;AW00026885
267;AW00026886
240;AW00026887
233;AW00026888
118;AW00026889
231;AW00026890
236;AW00026891
241;AW00026892
276;AW00026893
158;AW00026894
238;AW00026895
248;AW00026896
251;AW00026897
187;AW00026898
162;AW00026899
232;AW00026900
244;AW00026901
185;AW00026902
183;AW00026903
223;AW00026904
229;AW00026905
249;AW00026906
222;AW00026907
183;AW00026908
220;AW00026909
242;AW00026910
248;AW00026911
156;AW00026912
240;AW00026913
265;AW00026914
242;AW00026915
26;AW00026916
39;AW00026917
33;AW00026918
29;AW00026919
35;AW00026920
24;AW00026921
39;AW00026922
23;AW00026923
32;AW00026924
183;AW00026925
204;AW00026926
210;AW00026927
238;AW00026928
276;AW00026929
170;AW00026930
241;AW00026931
258;AW00026932
167;AW00026933
276;AW00026934
196;AW00026935
128;AW00026936
244;AW00026937
256;AW00026938
221;AW00026939
154;AW00026940
215;AW00026941
268;AW00026942
184;AW00026943
259;AW00026944
220;AW00026945
140;AW00026946
235;AW00026947
157;AW00026948
252;AW00026949
183;AW00026950
149;AW00026951
187;AW00026952
189;AW00026953
172;AW00026954
271;AW00026955
262;AW00026956
124;AW00026957
183;AW00026958
256;AW00026959
271;AW00026960
158;AW00026961
267;AW00026962
120;AW00026963
184;AW00026964
187;AW00026965
271;AW00026966
5;AW00026967
16;AW00026968
151;AW00026969
234;AW00026970
278;AW00026971
192;AW00026972
236;AW00026973
176;AW00026974
186;AW00026975
224;AW00026976
147;AW00026977
246;AW00026978
263;AW00026979
119;AW00026980
165;AW00026981
190;AW00026982
153;AW00026983
115;AW00026984
119;AW00026985
121;AW00026986
134;AW00026987
178;AW00026988
161;AW00026989
120;AW00026990
170;AW00026991
273;AW00026992
257;AW00026993
218;AW00026994
209;AW00026995
155;AW00026996
162;AW00026997
155;AW00026998
231;AW00026999
149;AW00027000
171;AW00027001
270;AW00027002
154;AW00027003
154;AW00027004
216;AW00027005
215;AW00027006
230;AW00027007
234;AW00027008
244;AW00027009
307;AW00027010
637;AW00027011
536;AW00027012
301;AW00027013
62;AW00027014
611;AW00027015
614;AW00027016
632;AW00027017
307;AW00027018
54;AW00027019
343;AW00027020
361;AW00027021
71;AW00027022
539;AW00027023
49;AW00027024
552;AW00027025
54;AW00027026
59;AW00027027
52;AW00027028
358;AW00027029
637;AW00027030
326;AW00027031
359;AW00027032
609;AW00027033
611;AW00027034
372;AW00027035
607;AW00027036
329;AW00027037
334;AW00027038
374;AW00027039
524;AW00027040
623;AW00027041
55;AW00027042
59;AW00027043
372;AW00027044
634;AW00027045
315;AW00027046
536;AW00027047
627;AW00027048
43;AW00027049
542;AW00027050
355;AW00027051
637;AW00027052
59;AW00027053
298;AW00027054
310;AW00027055
338;AW00027056
648;AW00027057
635;AW00027058
299;AW00027059
60;AW00027060
60;AW00027061
66;AW00027062
611;AW00027063
612;AW00027064
322;AW00027065
343;AW00027066
372;AW00027067
374;AW00027068
374;AW00027069
616;AW00027070
58;AW00027071
632;AW00027072
539;AW00027073
607;AW00027074
66;AW00027075
326;AW00027076
302;AW00027077
361;AW00027078
369;AW00027079
311;AW00027080
307;AW00027081
60;AW00027082
627;AW00027083
71;AW00027084
58;AW00027085
644;AW00027086
359;AW00027087
548;AW00027088
611;AW00027089
336;AW00027090
616;AW00027091
307;AW00027092
314;AW00027093
348;AW00027094
374;AW00027095
627;AW00027096
623;AW00027097
607;AW00027098
50;AW00027099
50;AW00027100
51;AW00027101
55;AW00027102
632;AW00027103
298;AW00027104
302;AW00027105
338;AW00027106
338;AW00027107
315;AW00027108
536;AW00027109
49;AW00027110
68;AW00027111
50;AW00027112
618;AW00027113
310;AW00027114
536;AW00027115
609;AW00027116
609;AW00027117
205;AW00027118
157;AW00027119
150;AW00027120
248;AW00027121
216;AW00027122
185;AW00027123
184;AW00027124
233;AW00027125
210;AW00027126
151;AW00027127
182;AW00027128
167;AW00027129
237;AW00027130
259;AW00027131
231;AW00027132
190;AW00027133
200;AW00027134
209;AW00027135
161;AW00027136
255;AW00027137
219;AW00027138
123;AW00027139
235;AW00027140
271;AW00027141
222;AW00027142
221;AW00027143
2;AW00027144
27;AW00027145
26;AW00027146
29;AW00027147
24;AW00027148
40;AW00027149
17;AW00027150
274;AW00027151
252;AW00027152
211;AW00027153
121;AW00027154
196;AW00027155
271;AW00027156
170;AW00027157
238;AW00027158
214;AW00027159
128;AW00027160
126;AW00027161
266;AW00027162
197;AW00027163
231;AW00027164
243;AW00027165
215;AW00027166
210;AW00027167
267;AW00027168
171;AW00027169
219;AW00027170
263;AW00027171
130;AW00027172
144;AW00027173
160;AW00027174
248;AW00027175
176;AW00027176
266;AW00027177
143;AW00027178
231;AW00027179
119;AW00027180
218;AW00027181
201;AW00027182
120;AW00027183
173;AW00027184
236;AW00027185
278;AW00027186
162;AW00027187
170;AW00027188
343;AW00027189
301;AW00027190
58;AW00027191
337;AW00027192
336;AW00027193
542;AW00027194
360;AW00027195
66;AW00027196
611;AW00027197
612;AW00027198
616;AW00027199
543;AW00027200
627;AW00027201
638;AW00027202
547;AW00027203
307;AW00027204
312;AW00027205
360;AW00027206
609;AW00027207
70;AW00027208
302;AW00027209
301;AW00027210
545;AW00027211
337;AW00027212
641;AW00027213
300;AW00027214
60;AW00027215
361;AW00027216
635;AW00027217
369;AW00027218
335;AW00027219
374;AW00027220
642;AW00027221
307;AW00027222
644;AW00027223
552;AW00027224
368;AW00027225
542;AW00027226
316;AW00027227
618;AW00027228
360;AW00027229
60;AW00027230
310;AW00027231
633;AW00027232
372;AW00027233
638;AW00027234
635;AW00027235
631;AW00027236
322;AW00027237
311;AW00027238
326;AW00027239
648;AW00027240
383;AW00027241
59;AW00027242
68;AW00027243
553;AW00027244
331;AW00027245
335;AW00027246
335;AW00027247
633;AW00027248
369;AW00027249
612;AW00027250
326;AW00027251
59;AW00027252
49;AW00027253
611;AW00027254
542;AW00027255
632;AW00027256
307;AW00027257
311;AW00027258
62;AW00027259
301;AW00027260
612;AW00027261
634;AW00027262
359;AW00027263
635;AW00027264
53;AW00027265
361;AW00027266
63;AW00027267
307;AW00027268
644;AW00027269
55;AW00027270
614;AW00027271
545;AW00027272
334;AW00027273
336;AW00027274
372;AW00027275
299;AW00027276
316;AW00027277
347;AW00027278
618;AW00027279
301;AW00027280
403;AW00027281
41;AW00027282
49;AW00027283
637;AW00027284
60;AW00027285
432;AW00027286
338;AW00027287
345;AW00027288
343;AW00027289
633;AW00027290
612;AW00027291
546;AW00027292
325;AW00027293
358;AW00027294
626;AW00027295
316;AW00027296
49;AW00027297
50;AW00027298
13;AW00027299
51;AW00027300
302;AW00027301
207;AW00027302
200;AW00027303
189;AW00027304
265;AW00027305
195;AW00027306
151;AW00027307
231;AW00027308
149;AW00027309
121;AW00027310
190;AW00027311
172;AW00027312
209;AW00027313
165;AW00027314
175;AW00027315
161;AW00027316
259;AW00027317
196;AW00027318
279;AW00027319
161;AW00027320
175;AW00027321
204;AW00027322
189;AW00027323
190;AW00027324
157;AW00027325
224;AW00027326
175;AW00027327
187;AW00027328
188;AW00027329
147;AW00027330
231;AW00027331
179;AW00027332
176;AW00027333
219;AW00027334
224;AW00027335
162;AW00027336
273;AW00027337
12;AW00027338
15;AW00027339
16;AW00027340
6;AW00027341
35;AW00027342
26;AW00027343
34;AW00027344
13;AW00027345
24;AW00027346
31;AW00027347
24;AW00027348
39;AW00027349
37;AW00027350
3;AW00027351
29;AW00027352
31;AW00027353
15;AW00027354
18;AW00027355
15;AW00027356
34;AW00027357
25;AW00027358
40;AW00027359
29;AW00027360
9;AW00027361
34;AW00027362
2;AW00027363
37;AW00027364
22;AW00027365
38;AW00027366
25;AW00027367
20;AW00027368
22;AW00027369
27;AW00027370
34;AW00027371
402;AW00027372
553;AW00027373
611;AW00027374
633;AW00027375
627;AW00027376
51;AW00027377
54;AW00027378
329;AW00027379
51;AW00027380
301;AW00027381
310;AW00027382
311;AW00027383
60;AW00027384
301;AW00027385
302;AW00027386
546;AW00027387
641;AW00027388
385;AW00027389
612;AW00027390
623;AW00027391
298;AW00027392
49;AW00027393
543;AW00027394
536;AW00027395
614;AW00027396
325;AW00027397
374;AW00027398
312;AW00027399
71;AW00027400
49;AW00027401
68;AW00027402
54;AW00027403
68;AW00027404
361;AW00027405
71;AW00027406
547;AW00027407
311;AW00027408
310;AW00027409
358;AW00027410
539;AW00027411
329;AW00027412
51;AW00027413
63;AW00027414
63;AW00027415
638;AW00027416
312;AW00027417
385;AW00027418
49;AW00027419
60;AW00027420
453;AW00027421
553;AW00027422
312;AW00027423
331;AW00027424
338;AW00027425
343;AW00027426
369;AW00027427
62;AW00027428
70;AW00027429
611;AW00027430
546;AW00027431
307;AW00027432
310;AW00027433
336;AW00027434
339;AW00027435
49;AW00027436
53;AW00027437
298;AW00027438
325;AW00027439
631;AW00027440
64;AW00027441
310;AW00027442
347;AW00027443
644;AW00027444
310;AW00027445
369;AW00027446
385;AW00027447
285;AW00027448
358;AW00027449
644;AW00027450
51;AW00027451
385;AW00027452
312;AW00027453
52;AW00027454
543;AW00027455
627;AW00027456
546;AW00027457
299;AW00027458
301;AW00027459
307;AW00027460
648;AW00027461
298;AW00027462
307;AW00027463
13;AW00027464
553;AW00027465
648;AW00027466
312;AW00027467
316;AW00027468
12;AW00027469
16;AW00027470
30;AW00027471
27;AW00027472
40;AW00027473
612;AW00027474
631;AW00027475
298;AW00027476
299;AW00027477
307;AW00027478
325;AW00027479
336;AW00027480
361;AW00027481
2;AW00027482
25;AW00027483
35;AW00027484
9;AW00027485
6;AW00027486
16;AW00027487
14;AW00027488
40;AW00027489
40;AW00027490
8;AW00027491
35;AW00027492
38;AW00027493
15;AW00027494
14;AW00027495
35;AW00027496
2;AW00027497
10;AW00027498
14;AW00027499
36;AW00027500
6;AW00027501
71;AW00027502
432;AW00027503
542;AW00027504
302;AW00027505
302;AW00027506
310;AW00027507
299;AW00027508
648;AW00027509
302;AW00027510
13;AW00027511
14;AW00027512
39;AW00027513
32;AW00027514
2;AW00027515
18;AW00027516
32;AW00027517
38;AW00027518
8;AW00027519
30;AW00027520
307;AW00027521
53;AW00027522
609;AW00027523
612;AW00027524
614;AW00027525
300;AW00027526
311;AW00027527
338;AW00027528
358;AW00027529
372;AW00027530
635;AW00027531
626;AW00027532
298;AW00027533
302;AW00027534
360;AW00027535
69;AW00027536
348;AW00027537
536;AW00027538
310;AW00027539
325;AW00027540
347;AW00027541
616;AW00027542
348;AW00027543
299;AW00027544
52;AW00027545
334;AW00027546
374;AW00027547
607;AW00027548
644;AW00027549
71;AW00027550
539;AW00027551
312;AW00027552
358;AW00027553
331;AW00027554
374;AW00027555
552;AW00027556
53;AW00027557
638;AW00027558
641;AW00027559
59;AW00027560
383;AW00027561
68;AW00027562
552;AW00027563
301;AW00027564
315;AW00027565
374;AW00027566
638;AW00027567
545;AW00027568
385;AW00027569
612;AW00027570
310;AW00027571
316;AW00027572
374;AW00027573
369;AW00027574
301;AW00027575
545;AW00027576
632;AW00027577
334;AW00027578
307;AW00027579
18;AW00027580
25;AW00027581
20;AW00027582
28;AW00027583
38;AW00027584
31;AW00027585
2;AW00027586
15;AW00027587
6;AW00027588
19;AW00027589
35;AW00027590
3;AW00027591
10;AW00027592
3;AW00027593
12;AW00027594
7;AW00027595
21;AW00027596
27;AW00027597
40;AW00027598
39;AW00027599
372;AW00027600
301;AW00027601
52;AW00027602
347;AW00027603
632;AW00027604
638;AW00027605
545;AW00027606
53;AW00027607
609;AW00027608
300;AW00027609
372;AW00027610
316;AW00027611
299;AW00027612
59;AW00027613
609;AW00027614
331;AW00027615
335;AW00027616
631;AW00027617
641;AW00027618
307;AW00027619
310;AW00027620
369;AW00027621
611;AW00027622
336;AW00027623
361;AW00027624
542;AW00027625
315;AW00027626
337;AW00027627
51;AW00027628
632;AW00027629
307;AW00027630
348;AW00027631
49;AW00027632
69;AW00027633
70;AW00027634
612;AW00027635
618;AW00027636
543;AW00027637
627;AW00027638
644;AW00027639
311;AW00027640
316;AW00027641
331;AW00027642
64;AW00027643
618;AW00027644
312;AW00027645
329;AW00027646
361;AW00027647
644;AW00027648
637;AW00027649
542;AW00027650
311;AW00027651
553;AW00027652
49;AW00027653
299;AW00027654
312;AW00027655
68;AW00027656
432;AW00027657
539;AW00027658
637;AW00027659
311;AW00027660
343;AW00027661
301;AW00027662
368;AW00027663
383;AW00027664
314;AW00027665
322;AW00027666
314;AW00027667
623;AW00027668
312;AW00027669
347;AW00027670
607;AW00027671
59;AW00027672
611;AW00027673
336;AW00027674
548;AW00027675
355;AW00027676
612;AW00027677
542;AW00027678
633;AW00027679
307;AW00027680
307;AW00027681
339;AW00027682
536;AW00027683
614;AW00027684
35;AW00027685
5;AW00027686
38;AW00027687
4;AW00027688
31;AW00027689
29;AW00027690
4;AW00027691
25;AW00027692
9;AW00027693
19;AW00027694
16;AW00027695
15;AW00027696
21;AW00027697
26;AW00027698
20;AW00027699
34;AW00027700
3;AW00027701
5;AW00027702
36;AW00027703
22;AW00027704
25;AW00027705
21;AW00027706
12;AW00027707
26;AW00027708
31;AW00027709
27;AW00027710
40;AW00027711
25;AW00027712
33;AW00027713
4;AW00027714
25;AW00027715
6;AW00027716
14;AW00027717
17;AW00027718
32;AW00027719
25;AW00027720
15;AW00027721
17;AW00027722
20;AW00027723
65;AW00027724
54;AW00027725
335;AW00027726
359;AW00027727
25;AW00027728
626;AW00027729
607;AW00027730
64;AW00027731
644;AW00027732
30;AW00027733
59;AW00027734
616;AW00027735
553;AW00027736
355;AW00027737
49;AW00027738
49;AW00027739
612;AW00027740
612;AW00027741
543;AW00027742
34;AW00027743
16;AW00027744
6;AW00027745
17;AW00027746
614;AW00027747
545;AW00027748
301;AW00027749
302;AW00027750
322;AW00027751
69;AW00027752
552;AW00027753
331;AW00027754
385;AW00027755
66;AW00027756
49;AW00027757
68;AW00027758
635;AW00027759
222;AW00027760
163;AW00027761
229;AW00027762
223;AW00027763
197;AW00027764
118;AW00027765
128;AW00027766
161;AW00027767
183;AW00027768
193;AW00027769
117;AW00027770
189;AW00027771
212;AW00027772
225;AW00027773
176;AW00027774
117;AW00027775
193;AW00027776
150;AW00027777
244;AW00027778
207;AW00027779
186;AW00027780
252;AW00027781
273;AW00027782
273;AW00027783
190;AW00027784
237;AW00027785
265;AW00027786
157;AW00027787
272;AW00027788
270;AW00027789
257;AW00027790
134;AW00027791
133;AW00027792
215;AW00027793
266;AW00027794
192;AW00027795
200;AW00027796
130;AW00027797
171;AW00027798
273;AW00027799
277;AW00027800
131;AW00027801
236;AW00027802
222;AW00027803
239;AW00027804
185;AW00027805
258;AW00027806
214;AW00027807
207;AW00027808
162;AW00027809
238;AW00027810
133;AW00027811
202;AW00027812
118;AW00027813
170;AW00027814
265;AW00027815
185;AW00027816
268;AW00027817
272;AW00027818
273;AW00027819
276;AW00027820
279;AW00027821
277;AW00027822
147;AW00027823
183;AW00027824
155;AW00027825
159;AW00027826
232;AW00027827
246;AW00027828
199;AW00027829
160;AW00027830
142;AW00027831
117;AW00027832
246;AW00027833
183;AW00027834
179;AW00027835
216;AW00027836
244;AW00027837
176;AW00027838
269;AW00027839
207;AW00027840
251;AW00027841
252;AW00027842
119;AW00027843
194;AW00027844
221;AW00027845
201;AW00027846
271;AW00027847
279;AW00027848
220;AW00027849
223;AW00027850
197;AW00027851
251;AW00027852
208;AW00027853
204;AW00027854
121;AW00027855
267;AW00027856
205;AW00027857
143;AW00027858
135;AW00027859
5;AW00027860
39;AW00027861
24;AW00027862
10;AW00027863
11;AW00027864
13;AW00027865
38;AW00027866
6;AW00027867
10;AW00027868
5;AW00027869
40;AW00027870
27;AW00027871
26;AW00027872
19;AW00027873
2;AW00027874
26;AW00027875
32;AW00027876
40;AW00027877
25;AW00027878
36;AW00027879
269;AW00027880
193;AW00027881
117;AW00027882
119;AW00027883
147;AW00027884
255;AW00027885
222;AW00027886
204;AW00027887
192;AW00027888
203;AW00027889
237;AW00027890
243;AW00027891
265;AW00027892
190;AW00027893
243;AW00027894
220;AW00027895
267;AW00027896
156;AW00027897
208;AW00027898
226;AW00027899
173;AW00027900
267;AW00027901
147;AW00027902
222;AW00027903
238;AW00027904
271;AW00027905
264;AW00027906
237;AW00027907
165;AW00027908
245;AW00027909
35;AW00027910
626;AW00027911
634;AW00027912
300;AW00027913
312;AW00027914
329;AW00027915
385;AW00027916
337;AW00027917
302;AW00027918
618;AW00027919
385;AW00027920
49;AW00027921
611;AW00027922
178;AW00027923
168;AW00027924
238;AW00027925
208;AW00027926
232;AW00027927
258;AW00027928
271;AW00027929
126;AW00027930
138;AW00027931
144;AW00027932
223;AW00027933
211;AW00027934
180;AW00027935
185;AW00027936
147;AW00027937
254;AW00027938
264;AW00027939
250;AW00027940
119;AW00027941
216;AW00027942
121;AW00027943
133;AW00027944
250;AW00027945
272;AW00027946
134;AW00027947
150;AW00027948
279;AW00027949
184;AW00027950
204;AW00027951
144;AW00027952
262;AW00027953
192;AW00027954
231;AW00027955
258;AW00027956
262;AW00027957
265;AW00027958
158;AW00027959
160;AW00027960
191;AW00027961
187;AW00027962
132;AW00027963
243;AW00027964
260;AW00027965
211;AW00027966
278;AW00027967
17;AW00027968
20;AW00027969
11;AW00027970
4;AW00027971
13;AW00027972
37;AW00027973
23;AW00027974
4;AW00027975
2;AW00027976
6;AW00027977
9;AW00027978
10;AW00027979
3;AW00027980
36;AW00027981
3;AW00027982
28;AW00027983
24;AW00027984
7;AW00027985
